Index,	Pin, Ename, Time, State, Verification, Work Code, Reserved, Device
149533 , 020200587 ,  20200587 ,  2021-02-02 23:31:37 ,  Check in ,  Password ,   ,   ,  1251570602006(192.168.26.10) 
149532 , 020150190 ,  20150190 ,  2021-02-02 23:23:56 ,  Check out ,  Password ,   ,   ,  1251570602001(192.168.12.47-B-12A) 
149531 , 020050020 ,  20050020 ,  2021-02-02 23:10:30 ,  Check out ,  Password ,   ,   ,  1251570602003(192.168.3.50) 
149530 , 020170125 ,  20170125 ,  2021-02-02 23:00:35 ,  Check in ,  Password ,   ,   ,  1251570602014(192.168.88.50) 
149529 , 020160456 ,   ,  2021-02-02 22:37:29 ,  Check out ,  Password ,   ,   ,  1251570602013(192.168.4.50) 
149528 , 020170414 ,  20170414 ,  2021-02-02 22:10:48 ,  Check out ,  Password ,   ,   ,  1251570602008(192.168.0.4) 
149527 , 020160039 ,  20160039 ,  2021-02-02 22:10:41 ,  Check out ,  Password ,   ,   ,  1251570602008(192.168.0.4) 
149526 , 020190462 ,  20190462 ,  2021-02-02 21:48:58 ,  Check out ,  Password ,   ,   ,  1251570602013(192.168.4.50) 
149525 , 020200690 ,  20200690 ,  2021-02-02 21:30:44 ,  Break in ,  Password ,   ,   ,  1251570602006(192.168.26.10) 
149524 , 020160320 ,  20160320 ,  2021-02-02 21:30:34 ,  Break in ,  Password ,   ,   ,  1251570602006(192.168.26.10) 
149523 , 020120380 ,  20120380 ,  2021-02-02 21:27:44 ,  Check out ,  Password ,   ,   ,  1251570602008(192.168.0.4) 
149522 , 020110290 ,  20110290 ,  2021-02-02 21:11:31 ,  Check out ,  Password ,   ,   ,  1251570602011(192.168.23.30) 
149521 , 020150023 ,  20150023 ,  2021-02-02 21:01:33 ,  Check out ,  Password ,   ,   ,  1251570602002(192.168.13.58) 
149520 , 020180376 ,  20180376 ,  2021-02-02 20:58:59 ,  Check out ,  Password ,   ,   ,  1251570602011(192.168.23.30) 
149519 , 020210006 ,  ROY EDWIN D ,  2021-02-02 20:56:38 ,  Check in ,  Password ,   ,   ,  1251570602011(192.168.23.30) 
149518 , 020150120 ,  20150120 ,  2021-02-02 20:55:59 ,  Check out ,  Password ,   ,   ,  1251570602003(192.168.3.50) 
149517 , 020170318 ,  20170318 ,  2021-02-02 20:55:38 ,  Check out ,  Password ,   ,   ,  1251570602003(192.168.3.50) 
149516 , 020140185 ,  20140185 ,  2021-02-02 20:48:16 ,  Check out ,  Password ,   ,   ,  1251570602002(192.168.13.58) 
149515 , 020180164 ,  20180164 ,  2021-02-02 20:42:36 ,  Check in ,  Password ,   ,   ,  1251570602004(192.168.19.49) 
149514 , 020200047 ,  20200047 ,  2021-02-02 20:37:56 ,  Check out ,  Password ,   ,   ,  1251570602011(192.168.23.30) 
149513 , 020170299 ,  20170299 ,  2021-02-02 20:36:02 ,  Check out ,  Password ,   ,   ,  1251570602008(192.168.0.4) 
149512 , 020160013 ,  20160013 ,  2021-02-02 20:29:37 ,  Check in ,  Password ,   ,   ,  1251570602001(192.168.12.47-B-12A) 
